#Digilent WaveForms Logger
#Device Name: Discovery
#Serial Number: SN:210244449844
#Date Time: 2017-02-06 09:28::28.907

Time (s),C1 DC (V),C2 DC (V),Sense-Power (W),Current (A),Battery Power (W)
10107,-0.0087689433380605912,12.405975219121931,6.9903970241924758e-06,-0.00079717666709641741,-0.0098897539772603675
10108,-0.0085398510238093948,12.406019610662804,6.6299141371689422e-06,-0.00077635009307358137,-0.0096314144794107433
10109,-0.0081910450566224334,12.406051072628491,6.0993835563289822e-06,-0.0007446404596929485,-0.0092380475736962772
10110,-0.0081832938129071942,12.406050210657131,6.0878452389422873e-06,-0.00074393580117338126,-0.0092293049028624088
10111,-0.0082552081295989097,12.405796360001162,6.1953146602723567e-06,-0.00075047346632717358,-0.0093102209968391053
10112,-0.0082513325077411496,12.405698526217027,6.1894989230278041e-06,-0.00075012113706737727,-0.0093057766846010009
10113,-0.008825785791972577,12.405622672710367,7.081317713253182e-06,-0.00080234416290659791,-0.0099535789386709112
10114,-0.0083271224462905837,12.405536044558074,6.303724385046952e-06,-0.00075701113148096211,-0.0093911288777187678
10115,-0.0083688930374228379,12.405183067160806,6.3671246065294956e-06,-0.00076080845794753067,-0.0094379681998834324
10116,-0.0089808106662781079,12.4054485544338,7.3322691112304204e-06,-0.00081643733329800979,-0.010128271336147583
10117,-0.0098618687019130305,12.405476568512963,8.8414958448883458e-06,-0.00089653351835573001,-0.011121925554848495
10118,-0.010363115795499972,12.405525269912181,9.7631062719037301e-06,-0.00094210143595454296,-0.011687263170554634
10119,-0.0090264568792677163,12.405524838926283,7.4069930721163161e-06,-0.0008205869890243379,-0.010179812274841153
10120,-0.0090135381397423511,12.405703267061133,7.3858063451445454e-06,-0.00081941255815839553,-0.01016538904981653
10121,-0.0091513380280136385,12.405571385396273,7.6133625184516858e-06,-0.00083193982072851257,-0.010320688834401341
10122,-0.0092934441627936099,12.405589486801199,7.8516458551784202e-06,-0.00084485856025396451,-0.01048096847292058
10123,-0.0098002893768416328,12.405389940360463,8.7314247154395414e-06,-0.0008909353978946939,-0.011052401022553881
10124,-0.0093838753394715861,12.405686027627818,8.0051923987948165e-06,-0.00085307957631559873,-0.010583037380353082
10125,-0.0085755928698297811,12.405570954410395,6.6855266426432161e-06,-0.00077959935180270737,-0.0096713750748008386
10126,-0.0088279389152267369,12.405446399504633,7.0847732264522372e-06,-0.00080253990138424883,-0.0099558657300860328
10127,-0.0088800444979792795,12.405430453028798,7.168653662372007e-06,-0.00080727677254357089,-0.010014615858134816
10128,-0.0092254054679595868,12.405420109368851,7.737100549841696e-06,-0.00083867322435996242,-0.010404093682664291
10129,-0.0093817222162174037,12.40550630653547,8.0015192492970174e-06,-0.00085288383783794575,-0.010580455829040812
10130,-0.0093636359808816957,12.405651117775312,7.9706980711329385e-06,-0.00085123963462560874,-0.01056018192478783
10131,-0.0095729195611938787,12.405489067102128,8.3309808113716733e-06,-0.00087026541465398894,-0.01079606808696716
10132,-0.0098373230968144907,12.405440365702995,8.7975387010108951e-06,-0.00089430209971040826,-0.011094211366880442
10133,-0.0088873651170438914,12.405402007963774,7.1804780657862351e-06,-0.00080794228336762653,-0.01002284882440759
10134,-0.0093278941348615019,12.405151174209019,7.9099644537439645e-06,-0.0008479903758965002,-0.010519448807270416
10135,-0.0096344988862651065,12.405124453087243,8.4385062535857795e-06,-0.00087586353511500965,-0.010865196157022644
10136,-0.0093468416194987403,12.404928785519461,7.9421316599994391e-06,-0.00084971287449988546,-0.010540627696310116
10137,-0.01005478854549284,12.405389078388831,9.1907975176885484e-06,-0.00091407168595389462,-0.011339414909796909
10138,-0.010448810101018651,12.405174878429865,9.9252393206499442e-06,-0.00094989182736533197,-0.011783574234058253
10139,-0.0099738311111334296,12.405505444563813,9.0433915484921015e-06,-0.0009067119191939481,-0.011248219650211428
10140,-0.0098317249763534547,12.405227458701404,8.7875287282411217e-06,-0.00089379317966849583,-0.011087707694823663
10141,-0.0085846359874976567,12.405308915023872,6.6996340943490796e-06,-0.00078042145340887794,-0.0096813692134490401
10142,-0.0089618631816405,12.405432607958101,7.3013628805857802e-06,-0.00081471483469459092,-0.010106889976507473
10143,-0.008931719456081141,12.405511909351246,7.2523284038307638e-06,-0.00081197449600737648,-0.010072959280308984
10144,-0.0090764093387660609,12.405245560106382,7.4892005895308878e-06,-0.00082512812170600558,-0.010235916968312343
10145,-0.0090277487532203476,12.404811126386985,7.4091134137519588e-06,-0.00082070443211094068,-0.010180683470924908
10146,-0.0092426304539933446,12.405269695313139,7.7660197917350198e-06,-0.00084023913218121314,-0.010423393043263814
10147,-0.0084472667238771615,12.405107644639942,6.486937736756581e-06,-0.00076793333853428746,-0.0095262957284255618
10148,-0.0087026271418301718,12.405160655897273,6.8850653790653802e-06,-0.00079114792198456104,-0.0098143170747977612
10149,-0.0084209986201753267,12.405219269970763,6.4466561600904325e-06,-0.00076554532910684786,-0.0094967576686723777
10150,-0.0085381285252060998,12.405322275584686,6.6272398829943712e-06,-0.00077619350229146363,-0.0096289305441403863
10151,-0.0088055464333827074,12.405143416463787,7.0488770900417207e-06,-0.00080050422121660976,-0.0099303696696766974
10152,-0.0084946354354704309,12.405572247367939,6.5598937437772657e-06,-0.00077223958504276649,-0.0095800739645254766
10153,-0.008478271698738174,12.405298571363911,6.5346446361476978e-06,-0.00077075197261256131,-0.009561408344726522
10154,-0.0078831484312660832,12.404933526363674,5.6494571990339001e-06,-0.00071664985738782575,-0.0088899938425739851
10155,-0.0078383634675777986,12.405259351653237,5.5854492590780236e-06,-0.00071257849705252713,-0.0088397210643478708
10156,-0.0079051102884592044,12.405255903766443,5.6809789702457785e-06,-0.00071864638985992763,-0.0089149923705303096
10157,-0.0077681716494895801,12.405373993884679,5.4858627978121512e-06,-0.00070619742268087087,-0.0087606431418736624
10158,-0.0082035331714969389,12.405464069923772,6.1179960450773295e-06,-0.00074577574286335813,-0.009251694182312099
10159,-0.0081949206784801328,12.405801531830985,6.1051568115073894e-06,-0.00074499278895273939,-0.0092422326823929316
10160,-0.0083637255416124448,12.405619224823822,6.3592640850382176e-06,-0.00076033868560113137,-0.0094324722154706699
10161,-0.0094097128185225316,12.405381320643849,8.0493359388242951e-06,-0.00085542843804750288,-0.010611915966502038
10162,-0.0091194718038509759,12.405376579799686,7.560433271021179e-06,-0.00082904289125917963,-0.010284589266876044
10163,-0.0081596094571106149,12.405267971369785,6.0526569538699084e-06,-0.00074178267791914678,-0.0092020128961073019
10164,-0.0081195613645816869,12.405447261476327,5.9933887957461481e-06,-0.00073814194223469879,-0.0091569809358762622
10165,-0.009825265606590982,12.405622241724659,8.7759858400054225e-06,-0.00089320596423554384,-0.011080775776361584
10166,-0.0093571766111189957,12.405542509345468,7.959704921061125e-06,-0.00085065241919263593,-0.010552804746971805
10167,-0.0093408128743869279,12.40525288686557,7.9318895594829623e-06,-0.00084916480676244799,-0.010534104170514501
10168,-0.0089640163048948229,12.405496824847182,7.3048716649472935e-06,-0.00081491057317225658,-0.010109370528022826
10169,-0.0094019615748073618,12.405583452999615,8.0360801321958302e-06,-0.00085472377952794203,-0.010603347176197127
10170,-0.0086823877832401999,12.405470965697212,6.853077965323515e-06,-0.00078930798029456367,-0.0097917372325373158
10171,-0.0088477476491658595,12.405245129120546,7.1166034966654542e-06,-0.00080434069537871453,-0.0099780434935002309
10172,-0.008778847705030202,12.405336498117265,7.006197002555822e-06,-0.00079807706409365476,-0.0099004145315112878
10173,-0.0080937238855306771,12.405479154428017,5.9553060304736189e-06,-0.00073579308050278878,-0.0091278657221497226
10174,-0.0086328659483924756,12.405377872757162,6.7751249529922106e-06,-0.00078480599530840684,-0.0097358149286060711
10175,-0.0081445375943308869,12.405453295277965,6.0303175114062863e-06,-0.00074041250857553517,-0.0091851527943733972
10176,-0.0082427200147241857,12.405378734728899,6.1765848401031529e-06,-0.00074933818315674411,-0.0092958239624530634
10177,-0.0085019560545347497,12.404995588323587,6.5712051593854623e-06,-0.00077290509586679546,-0.0095878843044204173
10178,-0.0077208029378963662,12.405048599581008,5.4191634550753781e-06,-0.00070189117617239693,-0.0087069941520356593
10179,-0.0075778355538146484,12.405212805183194,5.2203265164233961e-06,-0.00068889414125587712,-0.0085458784225230858
10180,-0.0088511926463727582,12.404764579916533,7.1221464784730173e-06,-0.00080465387694297799,-0.0099815419117947699
10181,-0.0077427647950895125,12.405189531948279,5.4500369701888676e-06,-0.00070388770864450109,-0.0087318604349438268
10182,-0.0074064469427770488,12.405461914994685,4.9868596651064993e-06,-0.0006733133584342772,-0.0083527632249135904
10183,-0.0077961622517947063,12.405497686818823,5.5254678051189733e-06,-0.00070874202289042789,-0.008792297525518496
10184,-0.0077470710415979693,12.405352875578824,5.4561008839605312e-06,-0.00070427918559981539,-0.0087368318202909814
10185,-0.0076084099040249313,12.405308053052263,5.2625364788786057e-06,-0.00069167362763863016,-0.0085804244230293716
10186,-0.0073431451191023353,12.405258920667521,4.9019800218360411e-06,-0.00066755864719112139,-0.0082812378631364012
10187,-0.0075860174221806694,12.405217546027297,5.2316054845116952e-06,-0.00068963794747096995,-0.0085551087663731269
10188,-0.008066594532527234,12.405366667125548,5.9154497592907507e-06,-0.000733326775684294,-0.0090971875391845942
10189,-0.0082056862947512809,12.405282193902256,6.1212079607153634e-06,-0.00074597148134102553,-0.0092539867346387132
10190,-0.0078844403052186571,12.405519667096261,5.6513089933233153e-06,-0.00071676730047442333,-0.0088918708427669548
10191,-0.0076643911086351551,12.40544079668884,5.3402628241932389e-06,-0.00069676282805774137,-0.0086436500128037955
10192,-0.0082560693789005164,12.405635171299497,6.196607417201705e-06,-0.00075055176171822877,-0.0093110713330524578
10193,-0.0090053562713762435,12.40579161915691,7.3724037794923135e-06,-0.00081866875194329489,-0.010156233941723774
10194,-0.0091328211680272615,12.405511909351342,7.5825838624697121e-06,-0.00083025646982066016,-0.010299756524176203
10195,-0.0084011898862364886,12.405068855914841,6.4163628640547506e-06,-0.00076374453511240806,-0.0094743035463980916
10196,-0.0082164519110224064,12.405270988270608,6.1372801823767052e-06,-0.00074695017372930972,-0.0092661193198478962
10197,-0.0086134878391042734,12.405363219238838,6.7447429776724734e-06,-0.0007830443490094794,-0.009713949566235015
10198,-0.0085299466568398603,12.405626551582813,6.6145445425939555e-06,-0.00077544969607635096,-0.0096199393390616027
10199,-0.0083055912137480464,12.406014869818359,6.2711677645353398e-06,-0.00075505374670436782,-0.0093672080091264515
10200,-0.0080110439525680234,12.405623103696398,5.8342568372706095e-06,-0.0007282767229607294,-0.009034726540245926
10201,-0.0083361655639583067,12.405256765738178,6.3174233008840289e-06,-0.0007578332330871188,-0.0094011158420552188
10202,-0.0084576017154974915,12.405395112190565,6.5028206161805553e-06,-0.00076887288322704465,-0.009538171907480646
10203,-0.0082216194068327024,12.405864024776823,6.1450023337098292e-06,-0.00074741994607570024,-0.0092723902204211624
10204,-0.0080110439525681275,12.405530441742206,5.8342568372707611e-06,-0.00072827672296073883,-0.0090346590567017011
10205,-0.0074611362734347481,12.405537337515538,5.0607776809785232e-06,-0.00067828511576679528,-0.0084144913291260282
10206,-0.0076562092402688749,12.405475275555444,5.3288672664344097e-06,-0.00069601902184262502,-0.0086344467667849693
10207,-0.0081419538464258499,12.405709300862792,6.0264920397571537e-06,-0.00074017762240234999,-0.0091824284145273424
10208,-0.0077836741369201401,12.405566644552245,5.5077802790690444e-06,-0.00070760673972001273,-0.0087782625677309527
10209,-0.0078904690503304904,12.405594658631189,5.6599547122021225e-06,-0.00071731536821186275,-0.0088987237004431487
10210,-0.007688075464431697,12.405580867084645,5.3733185769815142e-06,-0.00069891595131197249,-0.0086704583532960684
10211,-0.0084106636285550505,12.405360202338015,6.4308420611544373e-06,-0.00076460578441409554,-0.0094852101684480602
10212,-0.0081927675552258515,12.405377010785569,6.101949110360125e-06,-0.00074479705047507741,-0.0092394882076644244
10213,-0.0087465508562166016,12.405509754422091,6.9547410800348516e-06,-0.00079514098692878192,-0.0098641292694858131
10214,-0.0084278886145889333,12.405352444593117,6.4572096818107067e-06,-0.00076617169223535753,-0.0095046298752499373
10215,-0.008081235770656078,12.405470534711359,5.9369428709937574e-06,-0.0007346577973323707,-0.0091137756579026744
10216,-0.0082392750175174657,12.40573946987117,6.1714229831170387e-06,-0.00074902500159249692,-0.0092922090261763554
10217,-0.0084201373708737183,12.405945050113617,6.4453375767621974e-06,-0.00076546703371579256,-0.0094963419579515915
10218,-0.0090845912071323403,12.405728264239508,7.5027088546096582e-06,-0.00082587192792112183,-0.010245542718853036
10219,-0.0082974093453820272,12.405571816382249,6.2588183495302728e-06,-0.00075430994048927521,-0.0093576461385507237
10220,-0.0079223352744931062,12.405326154457143,5.7057632910434329e-06,-0.00072021229768119146,-0.008934468453186158
10221,-0.0086285597018842218,12.405442089646307,6.7683675026345763e-06,-0.00078441451835311107,-0.0097310088817073193
10222,-0.0081772650677953054,12.405483033300449,6.0788785444532148e-06,-0.00074338773343593685,-0.0092220839143031912
10223,-0.0092322954623730077,12.405310638967224,7.7486617731412023e-06,-0.00083929958748845529,-0.010411772101951336
10224,-0.0093791384683122436,12.405386061488057,7.997112582524959e-06,-0.0008526489516647494,-0.010577439420324287
10225,-0.0093102385241766381,12.405636895242976,7.8800492160966174e-06,-0.00084638532037969441,-0.010499948958094384
10226,-0.008886934492392997,12.405775241695315,7.1797822429167616e-06,-0.00080790313567209065,-0.010022664718208833
10227,-0.0088908101142507728,12.405751968460518,7.1860458625148953e-06,-0.00080825546493188847,-0.010027016825097747
10228,-0.0087749720831725338,12.405760588177003,7.000012278223392e-06,-0.0007977247348338667,-0.0098963820756159341
10229,-0.0091151655573426128,12.405919621949382,7.5532948307059141e-06,-0.00082865141430387389,-0.010280182840468536
10230,-0.0086595646767451528,12.405815323377913,6.8170963991574893e-06,-0.00078723315243137755,-0.0097662691055042834
10231,-0.0087977951896674213,12.405564058637074,7.0364727453941109e-06,-0.00079979956269703829,-0.0099219647091080276
10232,-0.0083744911578837473,12.405426574156376,6.3756456503157339e-06,-0.0007613173779894316,-0.0094444668322771486
10233,-0.0083103280849074913,12.405560179764583,6.2783229889820191e-06,-0.00075548437135522647,-0.0093722068337188762
10234,-0.0082844906058566654,12.405437779787949,6.2393440544115772e-06,-0.00075313550962333327,-0.0093429757043811488
10235,-0.0078680765684863464,12.405607588206296,5.6278753534148977e-06,-0.00071527968804421327,-0.008873479125691126
10236,-0.0079623833670220134,12.405765329021143,5.7635953530389827e-06,-0.00072385303336563761,-0.0089799508646342119
10237,-0.0079339621400661836,12.405905399416964,5.7225232036366887e-06,-0.00072126928546056217,-0.0089479985229288031
10238,-0.0076674054811910371,12.406088137410091,5.3444642557271234e-06,-0.00069703686192645789,-0.0086475007440833841
10239,-0.0076790323467639749,12.406042452912041,5.3606852529679491e-06,-0.00069809384970581591,-0.0086605819355671503
10240,-0.007863339697326879,12.405494238932114,5.6211010177778888e-06,-0.00071484906339335267,-0.0088680559376322545
10241,-0.0083628642923107878,12.405994613484523,6.3579544701460744e-06,-0.00076026039021007163,-0.0094317863057917905
10242,-0.0075649168142891262,12.405533458642902,5.2025424006467582e-06,-0.00068771971038992055,-0.0085315298774103661
10243,-0.0075584574445265286,12.405538630472977,5.1936617218835006e-06,-0.00068713249495695717,-0.0085242487104418094
10244,-0.0075670699375433954,12.4057920501428,5.205504312697546e-06,-0.00068791544886758144,-0.0085341360067318576
10245,-0.0075937686658959424,12.40595884166015,5.2423020501039125e-06,-0.00069034260599054023,-0.0085643619565630505
10246,-0.0075446774556993208,12.405567075537942,5.174741628230689e-06,-0.00068587976869993825,-0.0085087274763615325
10247,-0.0075037681138687478,12.405395974162234,5.1187759915193954e-06,-0.0006821607376244316,-0.0084624740682576628
10248,-0.0075459693296518662,12.405333481216418,5.1765139203678757e-06,-0.00068599721178653334,-0.0085100241793965928
10249,-0.0075494143268586408,12.405485188229607,5.1812415162344095e-06,-0.00068631039335078552,-0.0085140134192412051
10250,-0.0078719521903438897,12.40589074589851,5.6334210260963601e-06,-0.00071563201730398996,-0.0088780526209402532
10251,-0.0078917609242829898,12.405473551612136,5.6618082260036276e-06,-0.0007174328112984536,-0.0089000937656217062
10252,-0.0076915204616385098,12.405970047291824,5.3781351828912618e-06,-0.00069922913287622814,-0.0086746156786563205
10253,-0.0080239626920933175,12.405530010756308,5.8530888440095856e-06,-0.00072945115382666527,-0.0090492281801775112
10254,-0.0076768792235098037,12.405818771264455,5.3576795102142256e-06,-0.00069789811122816401,-0.0086579974887043658
10255,-0.0079305171428591496,12.405572678353749,5.7175547411984413e-06,-0.00072095610389628635,-0.008943873344788137
10256,-0.0077668797755370295,12.405751106488612,5.4840383134223763e-06,-0.00070607997959427546,-0.0087594524881211399
10257,-0.0078891771763778627,12.405990734612201,5.6581015018437629e-06,-0.00071719792512526029,-0.0088975508139870745
10258,-0.0084054961327447563,12.405809289576096,6.4229422943260961e-06,-0.00076413601206770513,-0.009479725637009169
10259,-0.0092973197846510681,12.405728264239562,7.8581959252785628e-06,-0.0008452108895137335,-0.010485456621283584
10260,-0.0085760234944807865,12.405522253011354,6.6861980888987683e-06,-0.00077963849949825334,-0.0096718227548299625
10261,-0.008110518246913995,12.405605864262922,5.9800460212295327e-06,-0.00073731984062854502,-0.0091468993387388824
10262,-0.0078982202940457817,12.405316672768889,5.6710803466615118e-06,-0.00071802002673143465,-0.0089072658089934306
10263,-0.0078805646833608519,12.405460622037211,5.6457545207849391e-06,-0.0007164149712146229,-0.0088874577144409262
10264,-0.0079102777842694639,12.405807996618679,5.6884086022097289e-06,-0.0007191161622063149,-0.0089212170355968366
10265,-0.0078865934284728049,12.405489498087993,5.6543959914573114e-06,-0.00071696303895207316,-0.0088942774502371973
10266,-0.0085506166400808777,12.405401576977933,6.6466404477843634e-06,-0.00077732878546189798,-0.0096430757409993705
10267,-0.0091031080671187311,12.405646807917067,7.5333251346947375e-06,-0.00082755527882897553,-0.0102663585031796
10268,-0.0086884165283520644,12.405714041706974,6.8625983427401224e-06,-0.0007898560480320058,-0.0097987282659978327
10269,-0.0091517686526646855,12.405642498058826,7.6140790428996359e-06,-0.00083197896842406233,-0.01032123364817269
10270,-0.0096547382448548963,12.40543993471721,8.4739973251512547e-06,-0.00087770347680499053,-0.010888297761996769
10271,-0.008052814543700099,12.40553733751549,5.8952565522934394e-06,-0.0007320740494272817,-0.0090817719539963027
10272,-0.0094932540007873663,12.405400284020493,8.1928974112241207e-06,-0.0008630230909806697,-0.010706146897967842
10273,-0.0091138736833901376,12.405451140348866,7.5511539560719377e-06,-0.0008285339712172852,-0.010278337698055246
10274,-0.0096663651104281472,12.405178757302334,8.4944194952820514e-06,-0.00087876046458437707,-0.010901180648019244
10275,-0.0095854076760684033,12.405153760123907,8.3527309378573705e-06,-0.0008714006978244003,-0.010809859643190957
10276,-0.0089519588146709638,12.405259782638907,7.2852333290513796e-06,-0.0008138144376973604,-0.010095579514497962
10277,-0.0084743960768805873,12.405124884073501,6.5286717152590073e-06,-0.00077039964335278062,-0.0095569037864369297
10278,-0.0082875049784123748,12.405120574214852,6.243885342473627e-06,-0.00075340954349203406,-0.0093461362287828517
10279,-0.0087762639571250696,12.405324861499704,7.0020735495575077e-06,-0.00079784217792046091,-0.0098974914053097645
10280,-0.0094303828017631586,12.405177895330576,8.0847381625263963e-06,-0.00085730752743301444,-0.010635052388812542
10281,-0.0084998029312804094,12.405264092497292,6.567877260963912e-06,-0.00077270935738912817,-0.009585663645156008
10282,-0.0086742059148739534,12.405266678412167,6.8401680230576617e-06,-0.00078856417407945035,-0.0097823488724974161
10283,-0.008483008569897494,12.405345979805677,6.5419485815413031e-06,-0.00077118259726340857,-0.0095667869326577244
10284,-0.0091405724117424505,12.405249007993067,7.5954603649370185e-06,-0.00083096112834022274,-0.010308279713023349
10285,-0.0095005746198515446,12.40513264181844,8.2055380097606658e-06,-0.00086368860180468588,-0.010714171666613839
10286,-0.0087194215032130491,12.405083078447586,6.9116646682449191e-06,-0.00079267468211027716,-0.0098331952857600175
10287,-0.0086014303488806572,12.405152467166618,6.7258730951495654e-06,-0.00078194821353460523,-0.0097001868103253359
10288,-0.0087396608618029899,12.40472018837629,6.9437883617573626e-06,-0.00079451462380027182,-0.0098557315938154252
10289,-0.0078448228373406009,12.404728377107435,5.594658668114604e-06,-0.00071316571248550916,-0.0088466269512490377
10290,-0.0082366912696123732,12.405099024923615,6.1675530064462449e-06,-0.00074879011541930665,-0.0092888155306604814
10291,-0.0083818117769482343,12.405149881251468,6.3867971512898292e-06,-0.00076198288881347586,-0.0094525119426801408
10292,-0.0089700450500065296,12.404931371434154,7.314700745376967e-06,-0.00081545864090968451,-0.010115708476727605
10293,-0.0089640163048948767,12.405136089704923,7.3048716649473816e-06,-0.00081491057317226157,-0.010109076561141347
10294,-0.0086720527916197519,12.405488636116287,6.8367726927854485e-06,-0.00078836843560179564,-0.0097800956689308507
10295,-0.0088059770580333954,12.405063253099119,7.0495665406009542e-06,-0.00080054336891212689,-0.0099307911282039956
10296,-0.0090178443862508669,12.404397379987307,7.3928652158760249e-06,-0.00081980403511371514,-0.010169175025267591
10297,-0.0085058316763922948,12.40523694038979,6.5771975006471418e-06,-0.00077325742512657225,-0.0095924415746108452
10298,-0.0083508068020869894,12.405151174209019,6.3396340223438473e-06,-0.00075916425473518086,-0.0094175473460456436
10299,-0.008680234659985981,12.404969729173239,6.8496794320383585e-06,-0.00078911224181690734,-0.0097889134726587678
10300,-0.0087921970692065102,12.405072734787785,7.0275208457966863e-06,-0.00079929064265513725,-0.0099152585583722492
10301,-0.008998035652311831,12.404986537620639,7.3604223272977093e-06,-0.00081800324111925735,-0.010147319193814437
10302,-0.0083676011634703906,12.405269695313184,6.3651590209919125e-06,-0.00076069101486094459,-0.0094365771941515072
10303,-0.0078560190782624821,12.405117988299972,5.6106396143658268e-06,-0.00071418355256931655,-0.0088595312349256088
10304,-0.0076480273719028774,12.405175740401475,5.3174838801250579e-06,-0.00069527521562753436,-0.0086250112378050935
10305,-0.008127312608296855,12.405049030566843,6.0048372939073664e-06,-0.00073884660075425952,-0.0091654283084242356
10306,-0.008084250143212195,12.405519667096263,5.941372761638763e-06,-0.00073493183120110868,-0.0091172112859404242
10307,-0.0079869289721205845,12.405569230467028,5.7991849459726532e-06,-0.00072608445201096218,-0.0090074909365877066
10308,-0.0079137227814762515,12.405470965697143,5.6933643874596569e-06,-0.00071942934377056827,-0.0089248598360163345
10309,-0.008658272802792584,12.405673529038602,6.8150625388707046e-06,-0.00078711570934478041,-0.0097647005197089836
10310,-0.0079800389777069259,12.405517512167263,5.7891838259747093e-06,-0.00072545808888244785,-0.0089996830259746006
10311,-0.0083602805444057508,12.405532596671286,6.3540264346517559e-06,-0.00076002550403688645,-0.0094285211646311182
10312,-0.0085510472647313974,12.405547681175495,6.6473099385154832e-06,-0.00077736793315739971,-0.0096436749606009665
10313,-0.0079520483754016921,12.405486481187143,5.7486430331571543e-06,-0.00072291348867288107,-0.0089680935107992622
10314,-0.0089175088426032226,12.405326585443051,7.2292694507187882e-06,-0.00081068262205483837,-0.010056782683733568
10315,-0.0082358300203106069,12.405588193843665,6.1662632839499471e-06,-0.00074871182002823704,-0.0092882105151334982
10316,-0.0091405724117427003,12.404922751717274,7.5954603649374336e-06,-0.00083096112834024551,-0.01030800860674057
10317,-0.0091991373642577833,12.405336498117498,7.693102567862148e-06,-0.00083628521493252575,-0.010374399499638497
10318,-0.008484300443849976,12.405364512196378,6.5439412746829912e-06,-0.0007713000403499978,-0.0095682581488134976
10319,-0.009172438635905401,12.405302881222203,7.648511866313648e-06,-0.00083385805780958192,-0.010344261767075556
10320,-0.0093399516250851841,12.405220993914147,7.9304269417210331e-06,-0.00084908651137138033,-0.010533105816513571
10321,-0.0095724889365429392,12.405303312208027,8.3302313127488165e-06,-0.00087022626695844904,-0.010795420791870073
10322,-0.008581621614941826,12.40500162212464,6.6949299583669767e-06,-0.00078014741954016598,-0.0096777300048921117
10323,-0.0079800389777068062,12.405209788282445,5.7891838259745356e-06,-0.0007254580888824369,-0.008999459785193082
10324,-0.0080941545101816826,12.405440365702983,5.9559397486085887e-06,-0.00073583222819833475,-0.0091283228260767915
10325,-0.0075085049850280106,12.405433469929736,5.125240646380953e-06,-0.00068259136227527366,-0.0084678417318546154
10326,-0.0081195613645816921,12.405595089617039,5.9933887957461549e-06,-0.00073814194223469933,-0.0091570900540271696
10327,-0.0088292307891794566,12.405560179764569,7.0868469389631352e-06,-0.00080265734447085974,-0.0099574139905632703
10328,-0.0084644917099109627,12.406013576861314,6.5134199915592192e-06,-0.00076949924635554207,-0.0095464180976714032
10329,-0.0093834447148209779,12.40536796008306,8.0044577014637945e-06,-0.00085304042862008886,-0.010582280401859172
10330,-0.0092581329414239411,12.405342531918892,7.7920932328253747e-06,-0.00084164844922035825,-0.010440937304036889
10331,-0.0085997078502771974,12.40517574040156,6.7231795554653869e-06,-0.00078179162275247252,-0.00969826247261814
10332,-0.008706072139036982,12.405255041794769,6.8905174627378161e-06,-0.00079146110354881658,-0.0098182768451834084
10333,-0.0076863529658283717,12.405484326257977,5.3709110832089641e-06,-0.00069875936052985193,-0.0086684482948791251
10334,-0.0087930583185079538,12.405583452999558,7.0288976902438104e-06,-0.00079936893804617758,-0.0099166380706674894
10335,-0.0095233977263463557,12.405561903707962,8.2450094776526306e-06,-0.00086576342966785053,-0.010740281820711033
10336,-0.0096022020374515737,12.405442520632139,8.3820258152762866e-06,-0.0008729274579501431,-0.010829051404282029
10337,-0.0094652633984818792,12.405477430484638,8.1446555638764301e-06,-0.00086047849077107994,-0.010674646496678115
10338,-0.009239185456786661,12.405681286783603,7.7602316277180132e-06,-0.00083992595061696919,-0.010419853647852863
10339,-0.009969955489275803,12.405572678353785,9.0363647689218832e-06,-0.00090635958993416394,-0.011243909765651204
10340,-0.0092400467060883805,12.405792912114473,7.7616784664267938e-06,-0.00084000424600803457,-0.010420918721272538
10341,-0.0092073192326239863,12.406004095172744,7.7067934046770494e-06,-0.00083702902114763517,-0.010384185464135994
10342,-0.008969614425355826,12.405504151606378,7.3139984490501202e-06,-0.00081541949321416597,-0.010115689908369105
10343,-0.0091814817535729159,12.405724385367186,7.6636006537447625e-06,-0.00083468015941571964,-0.010354812007645764
10344,-0.0084588935894501054,12.40571964452279,6.5048073416036442e-06,-0.00076899032631364591,-0.0095398783975971877
10345,-0.0090182750109018706,12.405467517810445,7.3935712883870117e-06,-0.00081984318280926101,-0.010170537974038617
10346,-0.0085049704270906065,12.405359340366406,6.5758656332441617e-06,-0.00077317912973550969,-0.0095915649388407746
10347,-0.0085859278614501353,12.405376148813888,6.7016506583659717e-06,-0.00078053889649546684,-0.0096828786098063762
10348,-0.0088158814250031744,12.405418385425484,7.0654332090650917e-06,-0.00080144376590937953,-0.009942245228496854
10349,-0.0090832993331797663,12.405400284020551,7.5005751614676348e-06,-0.00082575448483452425,-0.010243814920697451
10350,-0.0091582280224273178,12.405413644581358,7.6248309555248165e-06,-0.00083256618385702886,-0.010328327897237017
10351,-0.0093533009892615582,12.405189531948347,7.9531126723382952e-06,-0.00085030008993286889,-0.010548133774649963
10352,-0.0098644524498179894,12.405152036180775,8.8461292849745578e-06,-0.00089676840452890814,-0.011124548399424368
10353,-0.0088697095063591455,12.405585176942912,7.1519769751997993e-06,-0.00080633722785083137,-0.010003085161443513
10354,-0.0078990815433474613,12.405595089617027,5.6723172025865917e-06,-0.00071809832212249645,-0.0089084370187850689
10355,-0.008637172194901007,12.405398129091425,6.7818857749428261e-06,-0.00078519747226372786,-0.009740687253387767
10356,-0.009187510498685025,12.405514064280441,7.6736681057679604e-06,-0.0008352282271531841,-0.010361435518832843
